w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
4.0,694.0,564.0,74.0,0,0,0,0,0,0,1,1,1
4.0,534.0,564.0,234.0,0,0,0,0,0,0,0,1,1
14.0,484.0,554.0,284.0,0,0,1,0,1,0,0,1,2
34.0,484.0,534.0,284.0,0,0,1,0,1,0,0,1,2
74.0,484.0,494.0,284.0,0,0,1,0,1,0,0,1,2
564.0,494.0,4.0,274.0,0,0,0,0,1,1,0,0,3
564.0,614.0,4.0,154.0,0,0,0,0,0,1,0,0,3
564.0,654.0,4.0,114.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
514.0,764.0,54.0,4.0,0,0,0,0,0,1,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,524.0,564.0,244.0,0,0,0,0,0,0,0,1,1
4.0,414.0,564.0,354.0,0,0,0,0,0,0,0,1,1
4.0,334.0,564.0,434.0,0,0,0,0,0,0,0,1,1
14.0,314.0,554.0,454.0,0,0,1,0,1,0,0,1,2
34.0,314.0,534.0,454.0,0,0,1,0,1,0,0,1,2
204.0,314.0,364.0,454.0,0,0,1,0,1,0,0,0,2
334.0,314.0,234.0,454.0,0,0,1,0,1,0,0,0,2
344.0,314.0,224.0,454.0,0,0,1,0,1,0,0,0,2
434.0,314.0,134.0,454.0,0,0,0,0,1,0,0,0,2
564.0,324.0,4.0,444.0,0,0,0,0,1,1,0,0,3
564.0,344.0,4.0,424.0,0,0,0,0,1,1,0,0,3
564.0,464.0,4.0,304.0,0,0,0,0,0,1,0,0,3
554.0,544.0,14.0,224.0,1,0,0,0,0,1,1,0,0
244.0,554.0,324.0,214.0,0,0,0,1,0,1,0,0,3
244.0,594.0,324.0,174.0,0,0,0,1,0,1,0,0,3
244.0,604.0,324.0,164.0,0,0,0,1,0,1,0,0,3
234.0,764.0,334.0,4.0,0,0,0,0,0,0,1,0,0
34.0,764.0,534.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,734.0,564.0,34.0,0,0,0,0,0,0,1,1,1
4.0,574.0,564.0,194.0,0,0,0,0,0,0,1,1,1
4.0,364.0,564.0,404.0,0,0,0,0,0,0,0,1,1
14.0,154.0,554.0,614.0,0,0,1,0,1,0,0,1,2
114.0,154.0,454.0,614.0,0,0,1,0,1,0,0,0,2
384.0,154.0,184.0,614.0,0,0,0,0,1,0,0,0,2
484.0,164.0,84.0,604.0,0,0,0,1,1,1,0,0,3
474.0,764.0,94.0,4.0,0,0,0,0,0,1,1,0,0
374.0,754.0,194.0,14.0,0,1,0,0,0,0,1,1,1
374.0,644.0,194.0,124.0,0,1,0,0,0,0,1,1,1
374.0,454.0,194.0,314.0,0,1,0,0,0,0,1,1,1
374.0,154.0,194.0,614.0,0,0,0,0,0,0,0,1,1
384.0,4.0,184.0,764.0,0,0,0,0,1,0,0,1,2
434.0,14.0,134.0,754.0,0,0,0,1,1,1,0,0,3
434.0,314.0,134.0,454.0,0,0,0,1,1,1,0,0,3
434.0,664.0,134.0,104.0,0,0,0,0,0,1,0,0,3
424.0,734.0,144.0,34.0,1,0,0,0,0,1,1,0,0
364.0,734.0,204.0,34.0,1,0,0,0,0,0,1,0,0
94.0,734.0,474.0,34.0,1,0,0,0,0,0,1,0,0
34.0,734.0,534.0,34.0,0,0,1,0,0,0,1,0,0
14.0,734.0,554.0,34.0,0,0,1,0,0,0,1,0,0
4.0,724.0,564.0,44.0,0,0,0,0,0,0,1,1,1
4.0,264.0,564.0,504.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
34.0,4.0,534.0,764.0,0,0,0,0,1,0,0,1,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,0,2
204.0,14.0,364.0,754.0,0,0,0,1,1,1,0,0,3
204.0,84.0,364.0,684.0,0,0,0,1,1,1,0,0,3
204.0,104.0,364.0,664.0,0,0,0,1,1,1,0,0,3
204.0,474.0,364.0,294.0,0,0,0,1,0,1,0,0,3
194.0,764.0,374.0,4.0,0,0,0,0,0,1,1,0,0
134.0,764.0,434.0,4.0,0,0,0,0,0,0,1,0,0
74.0,754.0,494.0,14.0,0,1,0,0,0,0,1,1,1
84.0,284.0,484.0,484.0,0,0,1,0,1,0,0,1,2
304.0,284.0,264.0,484.0,0,0,0,0,1,0,0,0,2
364.0,274.0,204.0,494.0,0,1,0,0,0,0,0,1,1
364.0,234.0,204.0,534.0,0,1,0,0,0,0,0,1,1
364.0,134.0,204.0,634.0,0,1,0,0,0,0,0,1,1
364.0,114.0,204.0,654.0,0,1,0,0,0,0,0,1,1
364.0,64.0,204.0,704.0,0,1,0,0,0,0,0,1,1
374.0,4.0,194.0,764.0,0,0,0,0,1,0,0,0,2
444.0,4.0,124.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,74.0,4.0,694.0,0,0,0,0,1,1,0,0,3
564.0,94.0,4.0,674.0,0,0,0,0,1,1,0,0,3
564.0,244.0,4.0,524.0,0,0,0,0,1,1,0,0,3
564.0,264.0,4.0,504.0,0,0,0,0,1,1,0,0,3
564.0,374.0,4.0,394.0,0,0,0,0,0,1,0,0,3
554.0,384.0,14.0,384.0,1,0,0,0,0,1,1,0,0
454.0,384.0,114.0,384.0,1,0,0,0,0,1,1,0,0
264.0,384.0,304.0,384.0,1,0,0,0,0,0,1,0,0
184.0,394.0,384.0,374.0,0,0,0,1,0,1,0,0,3
184.0,644.0,384.0,124.0,0,0,0,0,0,1,0,0,3
174.0,764.0,394.0,4.0,0,0,0,0,0,0,1,0,0
74.0,764.0,494.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,614.0,564.0,154.0,0,0,0,0,0,0,1,1,1
4.0,304.0,564.0,464.0,0,0,0,0,0,0,0,1,1
14.0,224.0,554.0,544.0,0,0,1,0,1,0,0,1,2
74.0,224.0,494.0,544.0,0,0,1,0,1,0,0,1,2
484.0,234.0,84.0,534.0,0,0,0,1,1,1,0,0,3
484.0,244.0,84.0,524.0,0,0,0,1,1,1,0,0,3
484.0,404.0,84.0,364.0,0,0,0,1,1,1,0,0,3
474.0,684.0,94.0,84.0,1,0,0,0,0,1,1,0,0
274.0,674.0,294.0,94.0,0,1,0,0,0,1,1,1,1
274.0,504.0,294.0,264.0,0,1,0,0,0,0,1,1,1
274.0,424.0,294.0,344.0,0,1,0,0,0,0,1,1,1
264.0,234.0,304.0,534.0,1,0,0,0,0,0,1,0,0
94.0,234.0,474.0,534.0,0,0,0,0,0,0,1,0,0
64.0,234.0,504.0,534.0,0,0,0,0,0,0,1,0,0
4.0,224.0,564.0,544.0,0,0,0,0,0,0,0,1,1
14.0,54.0,554.0,714.0,0,0,1,0,1,0,0,1,2
404.0,54.0,164.0,714.0,0,0,0,0,1,0,0,0,2
564.0,64.0,4.0,704.0,0,0,0,0,1,1,0,0,3
564.0,254.0,4.0,514.0,0,0,0,0,0,1,0,0,3
564.0,264.0,4.0,504.0,0,0,0,0,0,1,0,0,3
564.0,284.0,4.0,484.0,0,0,0,0,0,1,0,0,3
564.0,304.0,4.0,464.0,0,0,0,0,0,1,0,0,3
554.0,674.0,14.0,94.0,1,0,0,0,0,1,1,0,0
4.0,674.0,564.0,94.0,0,0,0,0,0,0,1,0,0
4.0,664.0,564.0,104.0,0,0,0,0,0,0,1,1,1
4.0,614.0,564.0,154.0,0,0,0,0,0,0,1,1,1
14.0,534.0,554.0,234.0,0,0,1,0,1,0,1,1,2
104.0,534.0,464.0,234.0,0,0,1,0,1,0,1,1,2
334.0,534.0,234.0,234.0,0,0,0,0,1,0,0,1,2
514.0,534.0,54.0,234.0,0,0,0,0,1,0,0,0,2
564.0,544.0,4.0,224.0,0,0,0,0,1,1,0,0,3
564.0,554.0,4.0,214.0,0,0,0,0,1,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,1,1,0,0
454.0,694.0,114.0,74.0,1,0,0,0,0,1,1,0,0
254.0,694.0,314.0,74.0,0,0,0,0,0,1,1,0,0
34.0,684.0,534.0,84.0,0,1,0,0,0,0,1,1,1
34.0,524.0,534.0,244.0,0,1,0,0,0,0,0,1,1
34.0,494.0,534.0,274.0,0,1,0,0,0,0,0,1,1
34.0,164.0,534.0,604.0,0,0,0,0,0,0,0,1,1
44.0,84.0,524.0,684.0,0,0,1,0,1,0,0,1,2
134.0,84.0,434.0,684.0,0,0,1,0,1,0,0,1,2
264.0,84.0,304.0,684.0,0,0,1,0,1,0,0,0,2
474.0,94.0,94.0,674.0,0,0,0,1,1,1,0,0,3
474.0,524.0,94.0,244.0,0,0,0,0,0,1,0,0,3
464.0,764.0,104.0,4.0,0,0,0,0,0,1,1,0,0
294.0,764.0,274.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,614.0,564.0,154.0,0,0,0,0,0,0,1,1,1
14.0,364.0,554.0,404.0,0,0,1,0,1,0,0,1,2
144.0,364.0,424.0,404.0,0,0,1,0,1,0,0,1,2
334.0,364.0,234.0,404.0,0,0,1,0,1,0,0,0,2
524.0,374.0,44.0,394.0,0,0,0,1,1,1,0,0,3
524.0,484.0,44.0,284.0,0,0,0,1,1,1,0,0,3
524.0,554.0,44.0,214.0,0,0,0,0,1,1,0,0,3
524.0,604.0,44.0,164.0,0,0,0,0,1,1,0,0,3
524.0,664.0,44.0,104.0,0,0,0,0,0,1,0,0,3
514.0,764.0,54.0,4.0,0,0,0,0,0,1,1,0,0
504.0,764.0,64.0,4.0,0,0,0,0,0,1,1,0,0
354.0,764.0,214.0,4.0,0,0,0,0,0,1,1,0,0
44.0,764.0,524.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,484.0,564.0,284.0,0,0,0,0,0,0,0,1,1
14.0,274.0,554.0,494.0,0,0,1,0,1,0,0,1,2
94.0,274.0,474.0,494.0,0,0,1,0,1,0,0,1,2
274.0,284.0,294.0,484.0,0,0,0,1,1,1,0,1,3
274.0,304.0,294.0,464.0,0,0,0,1,1,1,0,1,3
274.0,344.0,294.0,424.0,0,0,0,1,1,1,0,0,3
274.0,354.0,294.0,414.0,0,0,0,1,1,1,0,0,3
264.0,424.0,304.0,344.0,1,0,0,0,1,1,1,0,0
24.0,424.0,544.0,344.0,0,0,0,0,1,1,1,0,0
14.0,424.0,554.0,344.0,0,0,0,0,1,1,1,0,0
284.0,124.0,284.0,644.0,0,0,0,0,0,0,0,1,1
294.0,34.0,274.0,734.0,0,0,1,0,1,0,0,0,2
564.0,44.0,4.0,724.0,0,0,0,0,0,1,0,0,3
564.0,584.0,4.0,184.0,1,0,0,0,0,1,0,0,3
554.0,584.0,14.0,184.0,1,0,0,0,0,0,1,0,0
314.0,584.0,254.0,184.0,1,0,0,0,0,0,1,0,0
184.0,584.0,384.0,184.0,1,0,0,0,0,0,1,0,0
74.0,584.0,494.0,184.0,1,0,0,0,0,0,1,0,0
4.0,574.0,564.0,194.0,0,0,0,0,0,0,0,1,1
4.0,494.0,564.0,274.0,0,0,0,0,0,0,0,1,1
14.0,184.0,554.0,584.0,0,0,1,0,1,0,0,0,2
134.0,184.0,434.0,584.0,0,0,1,0,1,0,0,0,2
494.0,194.0,74.0,574.0,0,0,0,1,0,1,0,0,3
494.0,214.0,74.0,554.0,0,0,0,1,0,1,0,0,3
494.0,374.0,74.0,394.0,0,0,0,0,0,1,0,0,3
494.0,414.0,74.0,354.0,0,0,0,0,0,1,0,0,3
484.0,764.0,84.0,4.0,0,0,0,0,0,0,1,0,0
274.0,764.0,294.0,4.0,0,0,0,0,0,0,1,0,0
164.0,764.0,404.0,4.0,0,0,0,0,0,0,1,0,0
134.0,754.0,434.0,14.0,0,1,0,0,0,0,0,1,1
134.0,454.0,434.0,314.0,0,1,0,0,0,0,0,1,1
134.0,434.0,434.0,334.0,0,1,0,0,0,0,0,1,1
134.0,254.0,434.0,514.0,0,1,0,0,0,0,0,1,1
134.0,194.0,434.0,574.0,0,1,0,0,0,0,0,1,1
134.0,54.0,434.0,714.0,0,0,0,0,0,0,0,1,1
144.0,4.0,424.0,764.0,0,0,0,0,1,0,0,0,2
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,0,2
244.0,4.0,324.0,764.0,0,0,0,0,1,0,0,0,2
524.0,4.0,44.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,124.0,4.0,644.0,0,0,0,0,0,1,0,0,3
554.0,424.0,14.0,344.0,1,0,0,0,0,0,1,0,0
504.0,424.0,64.0,344.0,1,0,0,0,0,0,1,0,0
424.0,424.0,144.0,344.0,1,0,0,0,0,0,1,0,0
64.0,424.0,504.0,344.0,0,0,0,0,0,0,1,0,0
4.0,414.0,564.0,354.0,0,0,0,0,0,0,0,1,1
4.0,114.0,564.0,654.0,0,0,0,0,0,0,0,1,1
14.0,94.0,554.0,674.0,0,0,1,0,1,0,0,0,2
34.0,94.0,534.0,674.0,0,0,1,0,1,0,0,0,2
374.0,94.0,194.0,674.0,0,0,0,0,1,0,0,0,2
564.0,104.0,4.0,664.0,0,0,0,0,0,1,0,0,3
554.0,664.0,14.0,104.0,1,0,0,0,0,0,1,0,0
134.0,664.0,434.0,104.0,1,0,0,0,0,0,1,0,0
4.0,654.0,564.0,114.0,0,0,0,0,0,0,0,1,1
4.0,134.0,564.0,634.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,0,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,0,2
474.0,14.0,94.0,754.0,0,0,0,1,0,1,0,0,3
474.0,354.0,94.0,414.0,0,0,0,1,0,1,0,0,3
474.0,404.0,94.0,364.0,0,0,0,1,0,1,0,0,3
464.0,764.0,104.0,4.0,0,0,0,0,0,0,1,0,0
114.0,754.0,454.0,14.0,0,1,0,0,0,0,0,1,1
114.0,584.0,454.0,184.0,0,1,0,0,0,0,0,1,1
104.0,184.0,464.0,584.0,1,0,0,0,0,0,1,0,0
64.0,184.0,504.0,584.0,1,0,0,0,0,0,1,0,0
44.0,184.0,524.0,584.0,1,0,0,0,0,0,1,0,0
4.0,174.0,564.0,594.0,0,0,0,0,0,0,0,1,1
14.0,84.0,554.0,684.0,0,0,1,0,1,0,0,0,2
114.0,84.0,454.0,684.0,0,0,1,0,1,0,0,0,2
304.0,84.0,264.0,684.0,0,0,1,0,1,0,0,0,2
454.0,84.0,114.0,684.0,0,0,1,0,1,0,0,0,2
564.0,94.0,4.0,674.0,0,0,0,0,0,1,0,0,3
564.0,304.0,4.0,464.0,0,0,0,0,0,1,0,0,3
564.0,404.0,4.0,364.0,0,0,0,0,0,1,0,0,3
564.0,544.0,4.0,224.0,0,0,0,0,0,1,0,0,3
564.0,584.0,4.0,184.0,0,0,0,0,0,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,0,1,0,0
294.0,694.0,274.0,74.0,1,0,0,0,0,0,1,0,0
4.0,684.0,564.0,84.0,0,0,0,0,0,0,0,1,1
4.0,604.0,564.0,164.0,0,0,1,0,0,0,0,1,1
14.0,604.0,554.0,164.0,0,0,1,0,1,0,0,1,2
384.0,594.0,184.0,174.0,0,1,0,0,0,0,0,1,1
384.0,304.0,184.0,464.0,0,0,0,0,0,0,0,1,1
384.0,144.0,184.0,624.0,0,0,0,0,0,0,0,1,1
374.0,34.0,194.0,734.0,1,0,0,0,0,0,1,0,0
4.0,24.0,564.0,744.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
134.0,4.0,434.0,764.0,0,0,0,0,1,0,0,0,2
274.0,4.0,294.0,764.0,0,0,0,0,1,0,0,0,2
324.0,14.0,244.0,754.0,0,0,0,1,0,1,0,0,3
324.0,164.0,244.0,604.0,0,0,0,1,0,1,0,0,3
324.0,334.0,244.0,434.0,0,0,0,1,0,1,0,0,3
334.0,684.0,234.0,84.0,0,0,1,0,1,0,0,0,2
564.0,694.0,4.0,74.0,0,0,0,0,0,1,0,0,3
564.0,764.0,4.0,4.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
494.0,764.0,74.0,4.0,0,0,0,0,0,0,1,0,0
384.0,764.0,184.0,4.0,0,0,0,0,0,0,1,0,0
364.0,754.0,204.0,14.0,0,1,0,0,0,0,0,1,1
364.0,124.0,204.0,644.0,0,0,0,0,0,0,0,1,1
374.0,4.0,194.0,764.0,0,0,0,0,1,0,0,0,2
554.0,4.0,14.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,44.0,4.0,724.0,0,0,0,0,0,1,0,0,3
564.0,224.0,4.0,544.0,0,0,0,0,0,1,0,0,3
564.0,314.0,4.0,454.0,0,0,0,0,0,1,0,0,3
564.0,384.0,4.0,384.0,0,0,0,0,0,1,0,0,3
564.0,464.0,4.0,304.0,0,0,0,0,0,1,0,0,3
554.0,484.0,14.0,284.0,1,0,0,0,0,0,1,0,0
314.0,484.0,254.0,284.0,1,0,0,0,0,0,1,0,0
54.0,484.0,514.0,284.0,0,0,0,0,0,0,1,0,0
4.0,474.0,564.0,294.0,0,0,0,0,0,0,0,1,1
4.0,384.0,564.0,384.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,0,2
24.0,4.0,544.0,764.0,0,0,0,0,1,0,0,0,2
144.0,14.0,424.0,754.0,0,0,0,1,1,1,0,0,3
144.0,164.0,424.0,604.0,0,0,0,1,0,1,0,0,3
144.0,464.0,424.0,304.0,0,0,0,1,0,1,0,0,3
144.0,544.0,424.0,224.0,0,0,0,1,0,1,0,0,3
144.0,624.0,424.0,144.0,0,0,0,1,0,1,0,0,3
134.0,764.0,434.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,734.0,564.0,34.0,0,0,0,0,0,0,1,1,1
4.0,694.0,564.0,74.0,0,0,0,0,0,0,0,1,1
4.0,194.0,564.0,574.0,0,0,0,0,0,0,0,1,1
14.0,124.0,554.0,644.0,0,0,1,0,1,0,0,0,2
174.0,124.0,394.0,644.0,0,0,1,0,1,0,0,0,2
374.0,124.0,194.0,644.0,0,0,0,0,1,0,0,0,2
564.0,134.0,4.0,634.0,0,0,0,0,0,1,0,0,3
554.0,444.0,14.0,324.0,1,0,0,0,0,0,1,0,0
404.0,444.0,164.0,324.0,1,0,0,0,0,0,1,0,0
184.0,444.0,384.0,324.0,1,0,0,0,0,0,1,0,0
164.0,444.0,404.0,324.0,1,0,0,0,0,0,1,0,0
24.0,434.0,544.0,334.0,0,1,0,0,0,0,0,1,1
24.0,274.0,544.0,494.0,0,1,0,0,0,0,0,1,1
24.0,54.0,544.0,714.0,0,0,0,0,0,0,0,1,1
34.0,4.0,534.0,764.0,0,0,0,0,1,0,0,0,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,0,2
194.0,4.0,374.0,764.0,0,0,0,0,1,0,0,0,2
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,0,2
404.0,14.0,164.0,754.0,0,0,0,1,0,1,0,0,3
404.0,314.0,164.0,454.0,0,0,0,1,0,1,0,0,3
404.0,574.0,164.0,194.0,0,0,0,0,0,1,0,0,3
404.0,694.0,164.0,74.0,0,0,0,0,0,1,0,0,3
394.0,764.0,174.0,4.0,0,0,0,0,0,0,1,0,0
304.0,754.0,264.0,14.0,0,1,0,0,0,0,1,1,1
304.0,644.0,264.0,124.0,0,1,0,0,0,0,0,1,1
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,0,2
384.0,4.0,184.0,764.0,0,0,0,0,1,0,0,0,2
474.0,4.0,94.0,764.0,0,0,0,0,1,0,0,0,2
494.0,4.0,74.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,404.0,4.0,364.0,0,0,0,0,0,1,0,0,3
564.0,474.0,4.0,294.0,0,0,0,0,0,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,0,1,0,0
524.0,694.0,44.0,74.0,1,0,0,0,0,0,1,0,0
244.0,694.0,324.0,74.0,1,0,0,0,0,0,1,0,0
64.0,694.0,504.0,74.0,0,0,0,0,0,0,1,0,0
4.0,684.0,564.0,84.0,0,0,0,0,0,0,0,1,1
4.0,574.0,564.0,194.0,0,0,0,0,0,0,0,1,1
14.0,414.0,554.0,354.0,0,0,1,0,1,0,0,0,2
104.0,414.0,464.0,354.0,0,0,1,0,1,0,0,0,2
164.0,414.0,404.0,354.0,0,0,1,0,1,0,0,0,2
524.0,414.0,44.0,354.0,0,0,0,0,1,0,0,0,2
564.0,424.0,4.0,344.0,0,0,0,0,0,1,0,0,3
564.0,564.0,4.0,204.0,0,0,0,0,0,1,0,0,3
554.0,664.0,14.0,104.0,1,0,0,0,0,1,1,0,0
484.0,664.0,84.0,104.0,1,0,0,0,0,0,1,0,0
244.0,664.0,324.0,104.0,1,0,0,0,0,0,1,0,0
4.0,654.0,564.0,114.0,0,0,0,0,0,0,0,1,1
4.0,554.0,564.0,214.0,0,0,0,0,0,0,0,1,1
4.0,424.0,564.0,344.0,0,0,0,0,0,0,0,1,1
4.0,84.0,564.0,684.0,0,0,0,0,0,0,0,1,1
14.0,64.0,554.0,704.0,0,0,1,0,1,0,0,0,2
264.0,64.0,304.0,704.0,0,0,1,0,1,0,0,0,2
414.0,64.0,154.0,704.0,0,0,1,0,1,0,0,0,2
544.0,64.0,24.0,704.0,0,0,0,0,1,0,0,0,2
564.0,74.0,4.0,694.0,0,0,0,0,0,1,0,0,3
564.0,444.0,4.0,324.0,0,0,0,0,0,1,0,0,3
564.0,484.0,4.0,284.0,0,0,0,0,0,1,0,0,3
554.0,534.0,14.0,234.0,1,0,0,0,0,0,1,0,0
494.0,534.0,74.0,234.0,1,0,0,0,0,0,1,0,0
484.0,534.0,84.0,234.0,1,0,0,0,0,0,1,0,0
474.0,534.0,94.0,234.0,1,0,0,0,0,0,1,0,0
354.0,534.0,214.0,234.0,0,0,0,0,0,0,1,0,0
284.0,534.0,284.0,234.0,0,0,0,0,0,0,1,0,0
164.0,534.0,404.0,234.0,0,0,0,0,0,0,1,0,0
94.0,524.0,474.0,244.0,0,1,0,0,0,0,0,1,1
94.0,434.0,474.0,334.0,0,1,0,0,0,0,0,1,1
94.0,344.0,474.0,424.0,0,1,0,0,0,0,0,1,1
94.0,214.0,474.0,554.0,0,0,0,0,0,0,0,1,1
104.0,4.0,464.0,764.0,0,0,0,0,1,0,0,0,2
264.0,4.0,304.0,764.0,0,0,0,0,1,0,0,0,2
274.0,14.0,294.0,754.0,0,0,0,1,1,1,0,0,3
274.0,74.0,294.0,694.0,0,0,0,1,1,1,0,0,3
274.0,124.0,294.0,644.0,0,0,0,1,0,1,0,0,3
274.0,484.0,294.0,284.0,0,0,0,1,0,1,0,0,3
274.0,534.0,294.0,234.0,0,0,0,1,0,1,0,0,3
264.0,764.0,304.0,4.0,0,0,0,0,0,0,1,0,0
184.0,764.0,384.0,4.0,0,0,0,0,0,0,1,0,0
64.0,764.0,504.0,4.0,0,0,0,0,0,0,1,0,0
4.0,764.0,564.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
14.0,554.0,554.0,214.0,0,0,1,0,1,0,0,1,2
24.0,554.0,544.0,214.0,0,0,1,0,1,0,0,1,2
334.0,554.0,234.0,214.0,0,0,1,0,1,0,0,0,2
414.0,564.0,154.0,204.0,0,0,0,1,0,1,0,0,3
404.0,764.0,164.0,4.0,0,0,0,0,0,1,1,0,0
74.0,754.0,494.0,14.0,0,1,0,0,0,0,1,1,1
74.0,714.0,494.0,54.0,0,1,0,0,0,0,0,1,1
74.0,534.0,494.0,234.0,0,1,0,0,0,0,0,1,1
74.0,334.0,494.0,434.0,0,0,0,0,0,0,0,1,1
74.0,234.0,494.0,534.0,0,0,0,0,0,0,0,1,1
74.0,184.0,494.0,584.0,0,0,0,0,0,0,0,1,1
74.0,134.0,494.0,634.0,0,0,0,0,0,0,0,1,1
74.0,4.0,494.0,764.0,0,0,0,0,0,0,0,1,1
84.0,4.0,484.0,764.0,0,0,0,0,1,0,0,0,2
134.0,14.0,434.0,754.0,0,0,0,1,1,1,0,0,3
134.0,104.0,434.0,664.0,0,0,0,1,1,1,0,0,3
134.0,334.0,434.0,434.0,0,0,0,1,0,1,0,0,3
134.0,454.0,434.0,314.0,0,0,0,1,0,1,0,0,3
134.0,474.0,434.0,294.0,0,0,0,1,0,1,0,0,3
134.0,614.0,434.0,154.0,0,0,0,1,0,1,0,0,3
134.0,694.0,434.0,74.0,0,0,0,0,0,1,0,0,3
124.0,764.0,444.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,704.0,564.0,64.0,0,0,0,0,0,0,1,1,1
4.0,574.0,564.0,194.0,0,0,0,0,0,0,0,1,1
4.0,544.0,564.0,224.0,0,0,0,0,0,0,0,1,1
14.0,284.0,554.0,484.0,0,0,1,0,1,0,0,0,2
64.0,284.0,504.0,484.0,0,0,1,0,1,0,0,0,2
104.0,284.0,464.0,484.0,0,0,1,0,1,0,0,0,2
134.0,284.0,434.0,484.0,0,0,1,0,1,0,0,0,2
434.0,284.0,134.0,484.0,0,0,1,0,1,0,0,0,2
494.0,284.0,74.0,484.0,0,0,1,0,1,0,0,0,2
564.0,294.0,4.0,474.0,0,0,0,0,0,1,0,0,3
564.0,594.0,4.0,174.0,0,0,0,0,0,1,0,0,3
554.0,624.0,14.0,144.0,1,0,0,0,0,1,1,0,0
364.0,624.0,204.0,144.0,1,0,0,0,0,0,1,0,0
334.0,624.0,234.0,144.0,1,0,0,0,0,0,1,0,0
4.0,614.0,564.0,154.0,0,0,0,0,0,0,0,1,1
14.0,254.0,554.0,514.0,0,0,1,0,1,0,0,1,2
194.0,254.0,374.0,514.0,0,0,1,0,1,0,0,0,2
204.0,254.0,364.0,514.0,0,0,1,0,1,0,0,0,2
474.0,254.0,94.0,514.0,0,0,0,0,1,0,0,0,2
504.0,264.0,64.0,504.0,0,0,0,1,0,1,0,0,3
504.0,654.0,64.0,114.0,0,0,0,0,0,1,0,0,3
504.0,764.0,64.0,4.0,0,0,0,0,0,1,0,0,3
494.0,764.0,74.0,4.0,0,0,0,0,0,0,1,0,0
454.0,754.0,114.0,14.0,0,1,0,0,0,0,1,1,1
454.0,684.0,114.0,84.0,0,1,0,0,0,0,1,1,1
454.0,654.0,114.0,114.0,0,1,0,0,0,0,1,1,1
454.0,634.0,114.0,134.0,0,1,0,0,0,0,1,1,1
454.0,574.0,114.0,194.0,0,1,0,0,0,0,0,1,1
454.0,524.0,114.0,244.0,0,1,0,0,0,0,0,1,1
454.0,514.0,114.0,254.0,0,1,0,0,0,0,0,1,1
454.0,364.0,114.0,404.0,0,1,0,0,0,0,0,1,1
454.0,164.0,114.0,604.0,0,1,0,0,0,0,0,1,1
464.0,4.0,104.0,764.0,0,0,0,0,1,0,0,0,2
494.0,14.0,74.0,754.0,0,0,0,1,1,1,0,0,3
494.0,94.0,74.0,674.0,0,0,0,1,1,1,0,0,3
494.0,224.0,74.0,544.0,0,0,0,0,0,1,0,0,3
494.0,434.0,74.0,334.0,0,0,0,0,0,1,0,0,3
